ID;amount;name;surname;fullname;email;active
389;147.477;Tina;Walter;Kenneth Hamrick;glenda@creech.tt;false
390;124.915;Jan;Blair;Louise Stone;harold@bowers.sj;true
391;180.869;Suzanne;McConnell;Jordan Kane;kimberly@lamb.ch;false
392;161.318;Stacy;Lancaster;Tina Melton;sidney@pate.lr;false
393;197.479;Tracey;Holmes;Faye McNeill;maurice@lutz.tm;true
394;141.165;Paige;Fitzpatrick;Philip Hewitt;alice@dale.fr;false
395;164.209;Peter;Lynn;Alice Hayes;tara@kirk.my;false
396;184.836;Donna;Scott;Jenny Sanchez;richard@jenkins.pt;false
397;157.908;Kim;Lane;Peggy Parsons;marc@grant.iq;true
398;153.775;Sharon;Klein;Zachary Glover;sidney@lyons.sg;true
399;113.672;Monica;Bowling;Leon Christian;audrey@pappas.net;true
400;168.602;Wesley;Braswell;Alan Liu;jacob@livingston.do;false
401;123.458;Hazel;Clarke;Judy Durham;ross@callahan.tm;false
402;123.473;Renee;Sinclair;Tracey Chang;lewis@chandler.sa;false
403;129.061;Erica;Blanchard;Edna Burgess;oscar@olsen.bs;true
404;17.946;Katharine;Reed;Lucille Jiang;vivian@baldwin.tn;true
405;179.288;Johnny;Locklear;Gretchen Gould;neal@braun.kp;true
406;100.876;Kimberly;Hamilton;Jacob Pittman;kimberly@conner.al;true
407;161.707;Robyn;Lindsay;Rodney McMahon;jamie@kemp.bb;true
408;169.508;Jacob;Humphrey;Pauline Black;evelyn@kemp.nf;false
409;120.793;Jason;Tilley;Jack Hedrick;ronald@cobb.kg;true
410;157.023;Jack;Brantley;Sherri Marsh;glen@blackwell.pa;true
411;159.028;Courtney;Bowers;Natalie Morris;theodore@fernandez.ht;false
412;182.988;Audrey;Rosenthal;Alfred Cochran;marc@sumner.lv;true
413;131.996;Sandy;Singh;Tracy Floyd;sherri@franklin.ck;false
414;119.652;Anita;Fisher;Michelle Olson;patrick@graves.id;false
415;123.908;Carol;Siegel;Priscilla Fitzpatrick;evan@melton.mu;false
416;158.695;Clifford;Garrett;Donna Raynor;jeff@long.pn;true
417;148.001;Norman;Poole;Joel Blanchard;melinda@kaplan.mz;false
418;191.732;Jordan;Burgess;Glenda Henson;cynthia@li.mz;true
419;155.591;Veronica;McNamara;Sherry Galloway;nicholas@katz.id;false
420;129.261;Claire;Kern;Vincent Klein;ashley@woodward.si;false
421;19.018;Lloyd;Shaffer;Sidney Bender;jeff@blum.et;true
422;149.695;Kelly;Allison;Courtney Black;anita@shaffer.sc;true
423;122.305;Tracy;Sellers;Lucy Li;joanne@bradley.my;false
424;124.564;Leo;May;Toni Hunt;claire@monroe.ne;false
425;103.599;Danielle;Briggs;Marsha Siegel;ernest@chen.mt;true
426;102.557;Sherry;Watkins;Julian Norman;jonathan@coley.sj;true
427;196.015;Catherine;Yates;Larry Wiley;ronnie@horne.mx;true
428;156.107;Janice;Gunter;Lee Finch;tammy@lehman.bt;true
429;127.425;Toni;Lamb;Rhonda Sharpe;michelle@singleton.fm;true
430;166.867;Kathy;Hodge;Kathleen Gould;gayle@banks.si;true
431;181.545;Dean;Pridgen;Lillian Shelton;todd@mitchell.pt;true
432;14.175;Jeff;Heath;Sherry Fink;wanda@vick.do;true
433;103.869;Sarah;Brandt;Glenda McClure;kristen@lopez.cy;false
434;189.656;Lucy;Lin;Megan Watson;nicholas@mckenzie.mp;false
435;146.164;Jennifer;Newton;Suzanne Sullivan;renee@pearce.ck;true
436;154.865;Nelson;Matthews;Samuel Bishop;rita@freeman.gr;true
437;11.124;Kathy;Callahan;Patsy Desai;janice@singh.so;true
438;134.518;Gayle;Crane;Marsha Chan;beth@duke.sj;false
439;111.948;Dorothy;Woods;Gina Cates;anne@stone.au;true
440;173.289;Claire;Brennan;Maureen Graham;harriet@finch.tz;false
441;10.049;Martha;Creech;Glen Levine;joshua@rosenthal.mt;true
442;195.396;Dean;Haynes;Jerome Melton;sherri@hartman.eg;false
443;141.593;Joel;Hendrix;Shannon Welch;ronald@smith.tt;true
444;170.446;Janice;Gray;Ken Field;gail@meadows.ug;false
445;162.526;Allison;Schultz;Pauline Hatcher;holly@maynard.er;true
446;193.306;Betty;Middleton;Christine Barton;brett@reilly.ge;true
447;146.596;Brett;McAllister;Arnold Langley;kara@brady.sv;true
448;127.411;Arlene;Mann;Robert Riley;bernard@hardin.la;false
449;134.179;Rhonda;Beasley;Dana Henson;elsie@gilbert.de;false
450;141.609;Joel;Aycock;Hazel Chambers;harvey@levine.je;true
451;102.937;Lois;Heath;Sandy Sherrill;ernest@waller.nz;true
452;143.252;Willie;Jones;Patrick Griffin;glen@dawson.vu;true
453;135.375;Eric;Floyd;Eleanor Merritt;marianne@warren.bs;true
454;127.239;Janet;Bailey;Paul Bowden;billy@zimmerman.ws;false
455;130.614;Barry;Dunlap;Leslie Ford;jerome@dalton.com;true
456;108.968;Laura;Chandler;Dana Beasley;tammy@olson.zm;false
457;136.834;Leah;Glover;Sheryl York;marcus@maynard.se;true
458;145.726;Bobby;Justice;Karen Fuller;sue@spencer.es;true
459;130.602;Holly;Beasley;Bruce Baker;marilyn@fischer.zm;false
460;112.614;Harry;Hobbs;Louis Oakley;sharon@rubin.vu;true
461;183.342;Gretchen;Brantley;Jean McLeod;lester@ritchie.to;true
462;141.423;Ben;Hoyle;Vicki Hartman;lloyd@bender.th;false
463;176.867;Judy;Conrad;Franklin James;anne@hull.mx;false
464;100.947;Bob;Briggs;Bernice Ferrell;hannah@haynes.bg;false
465;116.621;Eileen;Mueller;Mark Jones;calvin@nichols.cy;true
466;112.499;Justin;Weiner;Ben Moore;charlene@tyler.rs;false
467;103.504;Michelle;Pollard;Dana Diaz;betsy@wu.ca;false
468;139.174;Edna;Simmons;Marsha Pate;helen@terrell.bl;false
469;113.962;Malcolm;Solomon;Warren Hines;janice@freeman.pe;true
470;160.169;Lori;Baldwin;William Wagner;neal@carter.gw;true
471;154.335;Calvin;Bowers;Bobby Hicks;becky@fink.ss;true
472;126.272;Martha;Teague;Audrey McIntyre;zachary@blanchard.mo;false
473;182.173;Louis;Raynor;Marguerite Livingston;terry@case.ad;false
474;183.764;Jessica;Watson;Rebecca McKay;toni@rollins.ua;true
475;139.923;Harry;Byrne;Brooke Garcia;nathan@rich.cg;false
476;111.868;Harriet;Berry;Peggy Nolan;stephen@waller.pk;true
477;134.788;Danny;Stanton;Dwight Fischer;barbara@lassiter.tk;false
478;121.562;Kristin;Horne;Monica McNamara;kelly@hewitt.np;true
479;166.969;Carole;Terrell;Sandy Montgomery;lucille@sanchez.bi;false
480;136.379;Eddie;Rich;Jerome Glover;ian@johnson.bf;true
481;195.956;Cynthia;Nance;Warren Zimmerman;lewis@norman.cm;false
482;145.374;Sheryl;Jensen;Gloria Cross;jackie@abbott.sx;false
483;102.398;Vickie;Fernandez;Vicki Davis;danielle@finch.cd;true
484;190.008;Leigh;Chappell;Kay Humphrey;toni@pugh.fr;true
485;177.669;Barry;Hensley;Betsy Finch;samantha@ashley.gw;false
486;106.826;Katie;Monroe;Jon Braswell;warren@yates.tl (changed from tp);false
487;154.874;Geraldine;Garrett;Eddie Dunn;johnny@weiner.ad;true
488;162.417;Harry;Stephens;Mark Stark;kara@vaughn.dj;false
489;153.319;Mitchell;Nash;Harold Hicks;julia@golden.mx;true
490;156.288;Carole;Stone;Milton Middleton;katharine@mcleod.do;false
491;194.057;Vickie;Cassidy;Martin Dillon;jean@lucas.bl;true
492;19.305;Timothy;Mack;Kent Long;tracy@reid.mf;false
493;167.367;Nina;Klein;Robert Vick;kristen@dolan.net;false
494;141.947;Jack;Sparks;Joan Holland;jon@reed.tj;false
495;110.456;Lynne;Bowers;Denise Casey;nathan@sharp.bl;false
496;148.119;Billie;Nichols;Jill Pugh;clifford@kent.tf;false
497;14.247;Joanne;Baldwin;Lester Scott;randy@nichols.ve;false
498;12.435;Julie;Brantley;Melanie Boswell;molly@mullen.py;false
499;102.621;Sandy;Allison;Gary Chandler;helen@haynes.im;true
500;162.496;Nicholas;Baxter;Evelyn Owen;karen@glover.me;false
501;178.575;Oscar;Shaffer;Dolores Robertson;don@wagner.ms;false
502;194.178;Anne;Brock;Maxine McConnell;erika@henry.rw;true
503;18.655;Melinda;Watson;Elaine Beck;dana@law.nz;true
504;188.742;Charlene;McLeod;Brett Hoyle;neal@padgett.bl;true
505;116.791;Vivian;Simpson;Vivian Raynor;danielle@welch.dk;false
506;186.552;Kathleen;Bowling;Marian Bowden;claire@casey.pt;true
507;125.791;Glen;Solomon;Claire Moore;jonathan@love.ne;true
508;121.723;Walter;Horn;Denise Cash;louise@mclean.aq;false
509;108.214;Renee;Brown;Lois Copeland;bradley@rubin.hr;true
510;19.933;Christopher;Ferrell;Franklin Barbour;alvin@nash.il;false
511;122.053;Kristin;McClure;Chris Dunn;teresa@park.ar;true
512;172.408;Jennifer;Kemp;Bob Walters;robin@mayo.se;true
513;101.585;Randy;Weiner;Gina Ashley;jessica@blackwell.ir;true
514;169.751;Bernard;Lehman;Jerry Foster;mark@rosenthal.dk;true
515;128.887;Karen;Sanchez;Nathan McKenzie;sue@hanna.ee;true
516;185.267;Jenny;Fletcher;Natalie Rose;guy@weiner.edu;false
517;120.612;Stephanie;Gross;Wayne Smith;melinda@padgett.bm;true
518;141.637;Carrie;Hunt;Leo Donovan;marc@dickerson.rs;false
519;127.853;Jacob;Mann;Danny Finch;jerome@whitehead.mh;true
520;136.564;Kristina;Cochran;Jeanette Baldwin;carrie@hewitt.ss;true
521;108.438;Glenda;Harrell;Melissa Rich;paige@mckay.je;true
522;114.878;Lois;Schwartz;Diana Boykin;eric@benson.gn;true
523;100.534;Thelma;Petersen;Marlene Donovan;judith@hensley.mv;true
524;195.297;Carl;Pridgen;Kathleen Henry;ricky@gibson.bd;false
525;11.318;Amy;Cobb;Gail Fox;randall@fisher.cr;false
526;141.541;Elsie;Creech;Alfred Lam;harvey@hicks.cz;true
527;111.441;Rick;Rowland;Troy Melton;tom@woodward.sc;false
528;146.007;Rhonda;Baker;Marc Spivey;dorothy@gold.pf;true
529;17.228;Samantha;Tilley;Geraldine Ferrell;steven@warren.de;false
530;123.569;Peggy;Park;Rita Kemp;christian@klein.sg;false
531;127.043;Roy;Chandler;Marian Ferrell;victor@kang.fm;true
532;17.683;Beth;Brock;Arlene Sawyer;jason@melton.sy;true
533;176.521;Jason;Beatty;Becky Fink;ricky@heath.bs;true
534;182.096;Lois;Ritchie;Jason Pierce;claude@joseph.ms;false
535;198.306;Marian;Byrne;Gina Wall;ronald@tyler.bj;true
536;195.895;Holly;Pappas;Christina Carlton;alison@dalton.tv;true
537;167.812;Ashley;Davenport;Scott Atkins;marion@smith.cm;true
538;146.857;Caroline;Cash;Marguerite Norman;marc@harmon.co;false
539;155.302;Kay;Norton;Lynn Elmore;janice@owen.bw;false
540;158.897;Allan;Franklin;Claire Sawyer;denise@mckay.td;false
541;104.204;Marilyn;Manning;Bonnie Wolf;melanie@ellis.ag;false
542;103.932;Wesley;Crews;George Gray;rita@daniels.ax;false
543;105.887;Lewis;Cannon;Jennifer Padgett;billie@sumner.bs;false
544;129.162;Frances;Hardin;Luis Hull;constance@harrington.tw;true
545;111.091;Gloria;Rowe;Kristen Benton;hazel@diaz.lr;true
546;120.757;Barry;Harrell;Clifford Atkins;melinda@eason.ky;true
547;116.459;Allan;Adcock;Sheryl Hubbard;kimberly@bender.qa;false
548;135.211;Gordon;Hamilton;Dana Siegel;patrick@mckenna.sv;true
549;153.467;Bradley;Heath;Gayle McClure;craig@steele.ms;false
550;154.519;Karl;Harris;Marcus Byrd;theodore@harper.am;true
551;195.626;Betty;Waller;Charlotte Stuart;brooke@blair.np;true
552;137.952;Leah;Dawson;Alfred McCall;ashley@fletcher.cl;true
553;161.679;Ben;Donovan;Geraldine Walton;emily@levin.gw;true
554;159.024;Erin;O;Julian Kane;janet@fischer.fo;true
555;164.649;Katherine;Carlton;Diana Adkins;melissa@savage.nu;false
556;152.725;Ashley;Katz;Gary Watts;donald@hamrick.eg;false
557;153.389;Guy;Baldwin;Jack Klein;katherine@rosenthal.gt;true
558;12.698;Tammy;Eaton;Grace Burton;jennifer@bowling.gr;true
559;176.719;Melanie;Aldridge;Rhonda Pittman;robert@singleton.mp;false
560;193.649;Jesse;Chang;Frances Ellington;leigh@branch.tm;false
561;144.333;Ian;Wallace;Jacob Murphy;wesley@willis.fi;true
562;157.121;Benjamin;Pritchard;Stacy Jenkins;donna@livingston.om;false
563;100.109;Faye;Horne;Catherine Johnston;theodore@ellington.mo;true
564;181.246;Martha;Hoyle;Gary Walter;florence@langley.pw;false
565;102.151;Franklin;Clements;Randall Moser;penny@miles.dk;false
566;118.088;Hilda;Grimes;Ted Vick;kim@sawyer.dj;true
567;120.858;Gilbert;Heath;Alice O;judy@marks.gw;false
568;186.646;Catherine;Bowling;Joel Simmons;brent@hoover.ca;false
569;112.128;Jill;Koch;Annie Payne;lloyd@byrne.sx;true
570;191.456;Gina;Quinn;Nicole Cooper;lloyd@bowles.cy;false
571;15.694;Hazel;Nance;Sharon Ayers;renee@waters.ly;false
572;160.592;Stacey;Glover;Cheryl Boswell;henry@mckee.cd;false
573;123.173;Gilbert;McNeill;Erin Moon;carl@nixon.jm;false
574;19.176;Wesley;Boyd;Pauline Barbour;ricky@cannon.md;true
575;118.273;Kathy;Barber;Frederick Cowan;floyd@barbour.nr;true
576;167.639;Caroline;Locklear;Douglas Grossman;kyle@nichols.cv;true
577;172.922;Judith;McKenzie;Evelyn Chase;judy@kaplan.ss;false
578;102.192;Anita;French;Harvey Underwood;gary@green.cz;false
579;135.871;Kate;Blair;Clifford Nichols;holly@dolan.gn;false
580;17.139;Troy;Brady;Nelson Hester;jonathan@kennedy.ht;false
581;161.233;Carol;Sykes;Brian Abbott;luis@horowitz.pn;true
582;119.141;Emily;Garrett;Vincent Rich;sandra@preston.do;false
583;13.349;Anna;Martin;Rita Copeland;barry@robertson.sz;true
584;100.945;Judith;Knowles;Tamara Hunt;marguerite@mcpherson.tv;true
585;188.209;Evelyn;Hewitt;Joanne Albright;marc@phillips.nr;true
586;140.034;Chris;Summers;Edna Murphy;sidney@montgomery.ci;false
587;112.853;Ken;Merritt;Chris Bowden;stacy@guthrie.pn;true
588;193.323;Walter;McClure;Holly Ellis;chris@davies.am;false
589;117.745;George;Wang;Martin Knowles;franklin@bowers.to;false
590;150.717;Sidney;Wolfe;Annie Whitaker;elsie@ayers.bz;true
591;101.987;Ashley;Weinstein;Todd Watts;kim@monroe.at;true
592;116.906;Kathleen;Hendrix;Penny Cobb;gregory@blanchard.bi;false
593;151.125;Lester;Mangum;Emily Sumner;allen@lopez.tr;false
594;179.429;Douglas;Reilly;Dorothy Diaz;janice@gross.mq;false
595;109.599;Lauren;Olsen;Todd Callahan;beth@coble.bq;true
596;186.188;Charles;Bailey;Robert McKinney;christina@bowman.eh;false
597;106.424;Kathy;Hawley;Harry Woods;jennifer@hawley.mz;true
598;176.916;Gene;Lang;Allen Burton;craig@blackburn.il;true
599;165.195;Pat;Lindsay;Charlene Schultz;ronnie@diaz.ch;false
600;102.094;Beth;Pearce;Barry Finch;eddie@currie.id;true
601;18.997;Dwight;Ayers;Rachel Willis;vickie@norman.bm;false
602;157.217;Allan;Jennings;Sherry Hunt;stephen@harris.th;true
603;132.599;Hannah;Rich;Shannon Pope;danny@garrett.pk;false
604;150.956;Bonnie;Livingston;Penny Byrne;jordan@frederick.cd;true
605;108.189;Tommy;Hayes;Lisa McClure;derek@summers.sd;true
606;160.564;Gene;Roth;Anna Singleton;tonya@blackburn.ao;true
607;126.924;Kevin;Barry;Priscilla Christian;kent@reilly.sz;false
608;125.417;Sandra;Summers;Veronica Monroe;jesse@james.kz;false
609;136.083;Renee;Abbott;Evelyn Preston;franklin@justice.sk;false
610;198.021;Denise;Lanier;Tracey Hedrick;franklin@hensley.sh;true
611;129.721;Frances;Bishop;Marion Mack;donna@yates.ax;true
612;185.429;Brett;Massey;Alice Quinn;ben@schroeder.tl (changed from tp);false
613;161.367;Frances;Henson;Gwendolyn Gallagher;pat@mangum.mm;true
614;135.197;Leroy;Klein;Stephanie Harrell;dorothy@barton.cv;false
615;119.588;Diana;McKenna;Evan Case;evelyn@locklear.sh;false
616;172.107;Floyd;Horne;Jerome Owen;kenneth@sellers.tm;false
617;181.297;Melissa;Marsh;Neal Starr;penny@abbott.vg;true
618;195.392;Michelle;Rose;Joy Glover;gregory@arthur.eh;false
619;148.547;Louis;Clements;Holly Horn;joyce@pearce.bj;false
620;164.579;Janet;Byers;Barry Gallagher;susan@case.in;true
621;16.313;Eddie;Denton;Lewis Harrell;phyllis@gould.sa;false
622;192.472;Patsy;Weiss;Sidney Wrenn;lewis@steele.cx;true
623;135.242;Carrie;Mullen;Christina Case;katherine@lang.gov;false
624;156.929;Eugene;Weiner;Benjamin Weeks;holly@stephens.pk;true
625;133.928;Harold;Chu;Dianne Livingston;lois@cooke.nc;false
626;167.802;Juan;Crabtree;Patricia Boyette;louise@stephens.mt;false
627;196.485;Sherry;Smith;Jay Douglas;maureen@waters.al;true
628;156.181;Rita;Fuller;Milton West;george@blalock.bj;false
629;181.748;Penny;Cline;Glenda Dickinson;brandon@schroeder.gy;true
630;124.742;Benjamin;Neal;Harvey Gold;faye@bowden.af;true
631;151.908;Neal;Phillips;Tracey Pearson;danny@kirk.wf;false
632;15.657;Gina;Case;Tim Preston;dorothy@holmes.na;false
633;12.887;Charlene;Schultz;Marion Conway;samuel@beach.gy;false
634;130.633;Pauline;Chappell;Donald Alston;robyn@zhang.org;true
635;183.096;Leon;Hawkins;Gayle Pate;robin@wolf.ec;false
636;178.567;Jimmy;Aldridge;Willie Freeman;jordan@jordan.ly;true
637;162.025;Melinda;Wallace;Warren Stephenson;sandra@bowman.ch;true
638;126.666;Geraldine;Bray;Bernard Burnett;tracey@weiss.qa;false
639;196.588;Marian;Chu;Milton Underwood;elsie@barton.mh;false
640;154.309;Anna;Martin;Allison Butler;judith@singleton.sg;false
641;103.277;Donald;Walter;Chris Dolan;allison@melton.tn;true
642;13.258;James;Wallace;Mike O;brent@lang.io;false
643;163.991;Sarah;Bishop;Leo Braun;constance@branch.cw;false
644;109.888;Louise;Hensley;Harvey Gibson;michelle@padgett.cv;true
645;103.075;Glen;Park;Franklin Alexander;vincent@rao.km;false
646;189.168;Rebecca;McKenna;James Boyette;natalie@morris.tf;true
647;171.085;Sarah;Savage;Frederick Lucas;eugene@rice.jm;true
648;159.335;Lawrence;Keller;Lori Morgan;roy@dyer.qa;false
649;139.209;Nancy;Liu;Priscilla Hicks;thelma@schwartz.ag;false
650;156.873;Albert;Lindsay;Steve Owen;sherri@gallagher.ck;true
651;104.836;Karen;Horn;Jonathan Johnston;gloria@wiggins.mil;true
652;170.945;Helen;Huffman;Ben Pickett;natalie@weber.ng;false
653;182.084;Tracy;Sullivan;Nancy Hendricks;henry@klein.yt;false
654;193.347;Rhonda;Hewitt;Bob Kelly;maria@abbott.md;false
655;118.377;Ted;Hoover;Kerry Nixon;stephanie@herbert.aw;true
656;186.704;Samuel;Yang;Bernice Cates;lauren@pearson.edu;true
657;158.801;Kelly;Arthur;Dorothy Rich;neal@gay.es;true
658;145.351;Bradley;McKay;Paula Gordon;marion@thornton.ck;false
659;174.239;Marcus;Heller;Troy Hanson;mary@blackburn.ni;true
660;145.601;Marsha;Lam;Seth Watts;benjamin@nelson.my;true
661;131.531;Eddie;Bolton;Terry Fernandez;marc@mclean.cu;false
662;128.308;Maureen;Reid;Donna Moon;george@grimes.om;true
663;159.441;Julia;Case;Michele Hester;robyn@chan.ir;true
664;141.637;Tracy;Beatty;Jan Berman;annette@lin.mt;true
665;173.565;Kevin;Beatty;Dana Hutchinson;lucille@waters.hk;true
666;119.846;Miriam;Heller;Richard Smith;willie@waller.br;true
667;10.862;Warren;Dunn;Mitchell Green;ted@kay.hm;false
668;103.797;Dana;Lucas;Randall Bishop;luis@fox.ma;true
669;120.778;Norman;Farmer;Rita Sparks;gene@davidson.za;false
670;132.845;Marianne;Davies;Ken Hardison;virginia@livingston.mq;false
671;183.359;Angela;Caldwell;Dana Griffin;robin@hardy.gl;false
672;121.847;Patrick;Burgess;Hazel Olsen;ricky@haynes.rw;false
673;146.467;Evelyn;Shaffer;Stephen Pridgen;bradley@langston.tk;true
674;104.723;Ralph;Singh;Kristine Pugh;eddie@law.re;true
675;119.176;Sue;Horn;Max Locklear;arthur@kelley.kg;false
676;158.665;Danny;McCormick;Clifford Eason;catherine@scott.sz;false
677;160.229;Bradley;Lane;Barry Justice;ronald@monroe.mg;true
678;122.096;Lois;Buckley;Cynthia Dalton;catherine@hughes.net;true
679;119.639;Beth;Cherry;Dana Byrne;darlene@richmond.bq;true
680;137.857;Geraldine;Chung;Dorothy Moran;gloria@mcneill.ci;false
681;180.125;Vickie;Wiggins;Lynn Carey;kent@banks.na;false
682;191.172;Melinda;Hill;Geoffrey Foster;phyllis@turner.ms;true
683;157.268;Suzanne;Graves;Jordan Gibson;barry@pritchard.kh;false
684;175.559;Christina;Abbott;Diana Shaffer;larry@adkins.sa;true
685;136.972;Beth;Crabtree;Keith Wang;cecil@newton.rs;true
686;191.647;Sandy;Proctor;James Wiley;lillian@cain.gl;true
687;128.593;Julie;Lamb;Ronald Underwood;tommy@hanna.mg;false
688;114.892;Theodore;Boykin;Juan Holmes;erin@cherry.li;true
689;153.423;Jacob;Holland;Angela Tyler;leslie@honeycutt.az;true
690;104.342;Bob;Kane;Brian Mack;renee@bailey.vg;false
691;195.626;Christina;Rich;Veronica Massey;gail@graves.mt;true
692;151.659;Zachary;Callahan;Jordan Turner;stephanie@simmons.mm;true
693;12.704;Karl;Puckett;Phyllis Parsons;vivian@abbott.gm;false
694;184.429;Emma;Dyer;Joel Schultz;joann@warner.cx;true
695;170.638;Joanna;Raynor;Emma Puckett;bobby@singer.gq;false
696;103.972;Tommy;Hendrix;Arthur Dickinson;jack@garrett.as;false
697;159.711;Neal;Harmon;Monica Snyder;annie@carey.er;true
698;129.869;Marsha;Garcia;Phyllis Rice;steve@cross.wf;false
699;190.818;Megan;Pearson;Paige Berger;johnny@starr.sb;false
700;121.642;Brandon;Crabtree;Warren Cannon;geraldine@sullivan.mp;false
701;110.789;Warren;May;Floyd Ritchie;glen@thornton.lt;true
702;126.587;Penny;Wilkerson;Nancy Ellington;anita@whitehead.mg;true
703;190.482;Douglas;Wu;Melinda Currie;lucille@mccall.mil;true
704;150.371;Gene;Puckett;Angela Mann;leslie@clarke.er;true
705;191.409;Samuel;Walsh;Kathy Vincent;frederick@pickett.gy;false
706;106.484;Danny;Katz;Bonnie Chung;angela@burnett.cg;false
707;100.133;Patricia;Pickett;Stacy Fitzpatrick;kathy@hines.ad;true
708;131.171;Vivian;Arthur;Lloyd Lam;neal@mclean.pm;false
709;11.376;Robert;Hardison;Harvey McDonald;kristin@chung.ba;false
710;141.454;James;Kaplan;Sherry Burnett;chris@braun.uz;true
711;120.458;Marcus;Sharp;Amy Blackwell;russell@fischer.mz;true
712;149.417;Paige;Creech;Alan Adkins;alice@sherrill.hn;false
713;181.681;Joel;Harrell;Natalie McKenzie;joshua@mack.qa;false
714;19.469;Benjamin;Mayo;Tina Francis;calvin@schultz.ao;false
715;127.441;Judy;Ritchie;Leroy Brock;lois@matthews.ly;true
716;167.721;Tracey;Warner;Paige Golden;lorraine@barrett.am;true
717;199.744;Susan;Carver;Christopher Stanton;calvin@watts.md;true
718;161.055;Vivian;Weiner;Jonathan Harrington;marlene@black.pe;false
719;162.516;Heidi;Woodard;Claire Law;kevin@abbott.tt;true
720;182.359;Constance;Sherrill;Cathy Yates;oscar@carroll.mh;true
721;140.682;Jennifer;Pritchard;Robyn Lindsay;lloyd@thomas.org;true
722;107.648;Martin;Gill;Kent Wiggins;stephen@moser.mq;false
723;161.032;Gary;Roth;Neal Ellis;marsha@high.cx;true
724;122.457;Beth;Meadows;Jack Houston;veronica@sutherland.pa;true
725;148.305;Dan;Rogers;Tammy Rogers;franklin@sawyer.ee;true
726;153.174;Douglas;Jennings;Benjamin Harvey;kenneth@shaffer.cw;false
727;183.714;Kristina;Jones;Hazel Stephens;charlene@gordon.ws;false
728;171.207;Joan;Watts;Victor Farrell;ken@elmore.wf;false
729;143.675;Wallace;Link;Renee Freedman;evelyn@welch.hr;false
